event_id,date,home_team,away_team,home_q1,away_q1,home_final,away_final,odd_id,handicap,home_od,away_od,add_time,time_str,odd_id_3,handicap_3,over_od_3,under_od_3,add_time_3,time_str_3,odd_id_8,handicap_8,home_od_8,away_od_8,add_time_8,time_str_8
5382782,2022-07-29 17:15:00,Flamengo U22,Praia Clube/Gabarito LDB U22,,,58.0,63.0,63241639,-5.5,1.833,1.833,1659129259,,83149006,141.5,1.833,1.833,1659129259,,18513919,-1.5,1.833,1.833,1659083463,
5379436,2022-07-29 17:15:00,Unifacisa LDB U22,Sao Jose U22,,,39.0,90.0,63203157,+43.5,1.833,1.833,1659027298,,83089420,136.5,1.833,1.833,1659011479,,18511357,+13.5,1.714,2.000,1659027298,
5382783,2022-07-29 15:00:00,Campo Mourao LDB U22,BRB/Brasilia LDB U22,13.0,13.0,65.0,64.0,63234170,-19.5,1.833,1.833,1659110139,,83143051,138.5,1.833,1.833,1659117780,,18516203,-5.5,1.833,1.833,1659110139,
5379141,2022-07-29 15:00:00,Pato Basquete LDB U22,Pinheiros U22,,,40.0,83.0,63236947,+48.5,2.000,1.714,1659117850,,83143085,140.5,1.833,1.833,1659117850,,18510824,+14.5,1.833,1.833,1659013046,
5378839,2022-07-28 17:15:00,Praia Clube/Gabarito LDB U22,Minas LDB U22,,,78.0,68.0,63203679,-1.5,1.833,1.833,1659029506,,83086645,138.5,1.833,1.833,1659005488,,18511408,+0.5,1.714,2.000,1659029506,
5378838,2022-07-28 15:00:00,BRB/Brasilia LDB U22,Flamengo U22,,,58.0,102.0,63195769,+42.5,1.833,1.833,1659005954,,83086723,143.5,1.833,1.833,1659005954,,18510825,+12.5,1.833,1.833,1659013302,
5373956,2022-07-27 19:30:00,Mogi Basquete LDB U22,Unifacisa LDB U22,7.0,15.0,71.0,55.0,63174285,-27.5,1.714,2.000,1658939784,,83050470,139.5,1.833,1.833,1658925155,,18507441,-7.5,1.666,2.100,1658939784,
5373955,2022-07-27 18:30:00,Paulistano U22,Corinthians U22,,,74.0,57.0,63179066,-12.5,2.000,1.714,1658956586,,83063066,131.5,1.769,1.909,1658956586,,18508177,-2.5,1.714,2.000,1658956586,
5373986,2022-07-27 17:15:00,Sao Jose U22,Pato Basquete LDB U22,,,98.0,36.0,63177854,-34.5,1.714,2.000,1658952262,,83051254,140.5,1.833,1.833,1658926798,,18507294,-10.5,1.833,1.833,1658930739,
5373167,2022-07-27 16:15:00,Basquete Cearense LDB U22,Rio Claro/ABDC LDB U22,,,88.0,55.0,63177495,-4.5,1.833,1.833,1658951120,,83060895,130.5,1.833,1.833,1658951120,,18507906,-1.5,1.869,1.800,1658949105,
5373166,2022-07-27 15:00:00,Sao Paulo LDB U22,Pinheiros U22,,,67.0,76.0,63175577,+5.5,1.714,2.000,1658945049,,83058322,142.5,1.833,1.833,1658945049,,18507630,+0.5,2.000,1.714,1658945049,
5373165,2022-07-27 14:00:00,Franca U22,Bauru LDB U22,,,82.0,55.0,63174787,-2.5,1.714,2.000,1658941539,,83057380,131.5,1.833,1.833,1658941539,,18507204,-0.5,1.769,1.909,1658929468,
5364710,2022-07-26 18:30:00,Corinthians U22,Rio Claro/ABDC LDB U22,15.0,21.0,70.0,69.0,63152630,-27.5,1.909,1.769,1658873970,,83027673,132.5,1.833,1.833,1658873970,,18504448,-8.5,2.000,1.714,1658863166,
5370334,2022-07-26 17:15:00,Pinheiros U22,Sao Jose U22,,,,,,,,,,,,,,,,,,,,,,
5364711,2022-07-26 16:15:00,Franca U22,Paulistano U22,,,49.0,73.0,63149273,+13.5,1.800,1.869,1658862141,,83021477,137.5,1.833,1.833,1658858164,,18504352,+3.5,1.833,1.833,1658862141,
5369963,2022-07-26 15:00:00,Unifacisa LDB U22,Sao Paulo LDB U22,,,,,,,,,,,,,,,,,,,,,,
5364709,2022-07-26 14:00:00,Bauru LDB U22,Basquete Cearense LDB U22,,,69.0,59.0,63122976,+3.5,1.833,1.833,1658779347,,82983122,126.5,1.833,1.833,1658764338,,18500993,+0.5,1.909,1.769,1658779347,
5366026,2022-07-25 19:30:00,Mogi Basquete LDB U22,Pinheiros U22,,,,,,,,,,,,,,,,,,,,,,
5365779,2022-07-25 17:15:00,Praia Clube/Gabarito LDB U22,Campo Mourao LDB U22,,,,,,,,,,,,,,,,,,,,,,
5365686,2022-07-25 17:15:00,Sao Jose U22,Sao Paulo LDB U22,13.0,18.0,81.0,74.0,,,,,,,,,,,,,,,,,,
5365347,2022-07-25 15:00:00,Minas LDB U22,Flamengo U22,17.0,16.0,56.0,71.0,,,,,,,,,,,,,,,,,,
5365331,2022-07-25 15:00:00,Pato Basquete LDB U22,Unifacisa LDB U22,21.0,20.0,68.0,56.0,,,,,,,,,,,,,,,,,,
5361377,2022-07-24 15:30:00,Corinthians U22,Franca U22,23.0,16.0,80.0,69.0,,,,,,,,,,,,,,,,,,
5360917,2022-07-24 13:15:00,Rio Claro/ABDC LDB U22,Bauru LDB U22,,,,,,,,,,,,,,,,,,,,,,
5360593,2022-07-24 11:00:00,Basquete Cearense LDB U22,Paulistano U22,9.0,19.0,46.0,87.0,,,,,,,,,,,,,,,,,,
5356599,2022-07-23 18:30:00,Bauru LDB U22,Corinthians U22,17.0,14.0,53.0,71.0,,,,,,,,,,,,,,,,,,
5353503,2022-07-23 16:45:00,Caxias do Sul LDB U22,Coritiba/Thalia LDB U22,18.0,13.0,63.0,61.0,63050384,-6.5,1.833,1.833,1658566778,,82906670,138.5,1.833,1.833,1658588199,,18479760,-1.5,1.769,1.909,1658566778,
5356240,2022-07-23 16:15:00,Franca U22,Basquete Cearense LDB U22,16.0,17.0,69.0,76.0,,,,,,,,,,,,,,,,,,
5353502,2022-07-23 14:30:00,Cerrado Basquete LDB U22,Botafogo RJ U22,24.0,18.0,84.0,60.0,63050559,-25.5,1.833,1.833,1658566973,,82889548,142.5,1.833,1.833,1658566973,,18479880,-7.5,1.833,1.833,1658566973,
5355547,2022-07-23 14:00:00,Paulistano U22,Rio Claro/ABDC LDB U22,20.0,2.0,81.0,47.0,,,,,,,,,,,,,,,,,,
5351527,2022-07-22 18:30:00,Corinthians U22,Basquete Cearense LDB U22,8.0,10.0,58.0,51.0,,,,,,,,,,,,,,,,,,
5343414,2022-07-22 16:45:00,Vasco da Gama/Tijuca LDB U22,Cerrado Basquete LDB U22,15.0,27.0,59.0,82.0,62999125,+4.5,1.909,1.769,1658429531,,82806387,140.5,1.833,1.833,1658403883,,18468133,+0.5,2.100,1.666,1658429531,
5351082,2022-07-22 16:15:00,Rio Claro/ABDC LDB U22,Franca U22,5.0,12.0,47.0,64.0,,,,,,,,,,,,,,,,,,
5343415,2022-07-22 14:30:00,Botafogo RJ U22,Caxias do Sul LDB U22,20.0,20.0,65.0,85.0,63027747,+3.5,1.909,1.769,1658512419,,82856770,134.5,1.833,1.833,1658512419,,18467844,+0.5,2.100,1.666,1658420411,
5349893,2022-07-22 14:00:00,Bauru LDB U22,Paulistano U22,15.0,18.0,56.0,60.0,,,,,,,,,,,,,,,,,,
5339765,2022-07-20 14:30:00,Caxias do Sul LDB U22,Vasco da Gama/Tijuca LDB U22,17.0,23.0,75.0,79.0,,,,,,,,,,,,,,,,,,
5335083,2022-07-19 19:00:00,Botafogo RJ U22,Stock Med/Unico LDB U22,22.0,14.0,68.0,62.0,,,,,,,,,,,,,,,,,,
5333994,2022-07-19 14:30:00,Vasco da Gama/Tijuca LDB U22,Coritiba/Thalia LDB U22,23.0,19.0,76.0,68.0,,,,,,,,,,,,,,,,,,
5329708,2022-07-18 19:00:00,Stock Med/Unico LDB U22,Caxias do Sul LDB U22,12.0,18.0,62.0,77.0,,,,,,,,,,,,,,,,,,
5330148,2022-07-18 14:30:00,Botafogo RJ U22,Vasco da Gama/Tijuca LDB U22,12.0,20.0,52.0,60.0,,,,,,,,,,,,,,,,,,
4144568,2021-10-02 18:00:00,Pinheiros U22,Paulistano U22,19.0,14.0,70.0,61.0,48877505,-21.5,1.909,1.769,1633208260,,62011522,149.5,1.833,1.833,1633208260,,14077574,-5.5,1.769,1.909,1633208260,
4144549,2021-10-02 15:45:00,Minas LDB U22,Franca U22,15.0,16.0,63.0,73.0,48854749,+1.5,1.833,1.833,1633173729,,61985301,142.5,1.833,1.833,1633173729,,14075539,+0.5,1.833,1.833,1633200188,
4144442,2021-10-02 13:30:00,Cerrado Basquete LDB U22,Sao Paulo LDB U22,25.0,23.0,87.0,91.0,48863855,-1.5,1.909,1.769,1633192389,,61995230,142.5,1.833,1.833,1633192389,,14071720,-0.5,1.909,1.769,1633192124,
4144419,2021-10-02 11:15:00,Corinthians U22,Rio Claro/ABDC LDB U22,12.0,15.0,70.0,69.0,48859251,+8.5,2.000,1.714,1633184741,,61990224,138.5,1.833,1.833,1633184741,,14069351,+2.5,1.869,1.800,1633183560,
4139745,2021-10-01 18:00:00,Paulistano U22,Franca U22,15.0,16.0,73.0,65.0,48815137,-9.5,1.909,1.769,1633082042,,61928850,138.5,1.833,1.833,1633081334,,14054292,-2.5,1.833,1.833,1633091967,
4139744,2021-10-01 15:45:00,Pinheiros U22,Minas LDB U22,19.0,17.0,84.0,63.0,48830529,-38.5,1.909,1.769,1633114075,,61950375,159.5,1.909,1.769,1633114075,,14054271,-10.5,1.769,1.909,1633091873,
4139743,2021-10-01 13:30:00,Rio Claro/ABDC LDB U22,Sao Paulo LDB U22,18.0,23.0,72.0,81.0,48824278,+3.5,1.909,1.769,1633105963,,61928647,150.5,1.833,1.833,1633080668,,14056657,+0.5,2.000,1.714,1633105703,
4139742,2021-10-01 11:15:00,Cerrado Basquete LDB U22,Corinthians U22,24.0,24.0,88.0,84.0,48814864,-14.5,1.833,1.833,1633080755,,61928678,140.5,1.833,1.833,1633080755,,14054254,-3.5,1.769,1.909,1633091760,
4131051,2021-09-29 18:00:00,Paulistano U22,Cerrado Basquete LDB U22,12.0,14.0,67.0,60.0,48764131,-7.5,1.769,1.909,1632948647,,61829143,140.5,1.833,1.833,1632913883,,14027993,-2.5,1.833,1.833,1632914239,
4131043,2021-09-29 15:45:00,Minas LDB U22,Sao Paulo LDB U22,30.0,22.0,93.0,86.0,48758978,+2.5,1.869,1.800,1632940333,,61828994,144.5,1.833,1.833,1632913552,,14032724,+0.5,1.869,1.800,1632940333,
4130976,2021-09-29 13:30:00,Franca U22,Pinheiros U22,17.0,28.0,50.0,120.0,48748410,+31.5,1.800,1.869,1632917046,,61829534,152.5,1.833,1.833,1632914324,,14028162,+8.5,1.909,1.769,1632917046,
4130839,2021-09-29 11:15:00,Corinthians U22,Rio Claro/ABDC LDB U22,19.0,23.0,63.0,75.0,48750715,+2.5,1.800,1.869,1632924577,,61828919,139.5,1.833,1.833,1632913390,,14028769,+0.5,1.833,1.833,1632924422,
4126433,2021-09-28 18:00:00,Paulistano U22,Minas LDB U22,24.0,15.0,77.0,64.0,48708409,-12.5,1.833,1.833,1632819997,,61771947,140.5,1.833,1.833,1632819997,,14014414,-3.5,1.833,1.833,1632819997,
4126376,2021-09-28 15:45:00,Cerrado Basquete LDB U22,Sao Paulo LDB U22,16.0,27.0,76.0,66.0,48723696,-1.5,1.833,1.833,1632853281,,61793896,142.5,1.833,1.833,1632853281,,14020276,-0.5,1.833,1.833,1632853281,
4126360,2021-09-28 13:30:00,Corinthians U22,Pinheiros U22,6.0,19.0,53.0,103.0,48708231,+34.5,1.800,1.869,1632819278,,61778181,152.5,1.833,1.833,1632832667,,14014384,+9.5,1.909,1.769,1632819661,
4126246,2021-09-28 11:15:00,Rio Claro/ABDC LDB U22,Franca U22,14.0,18.0,58.0,80.0,48707451,+14.5,1.909,1.769,1632817203,,61769782,138.5,1.833,1.833,1632815409,,14014381,+4.5,1.833,1.833,1632819611,
4118576,2021-09-27 20:15:00,Franca U22,Corinthians U22,24.0,10.0,79.0,56.0,48695283,-4.5,1.833,1.833,1632784042,,61752988,134.5,1.833,1.833,1632784042,,14010349,-1.5,1.869,1.800,1632784042,
4118518,2021-09-27 18:00:00,Sao Paulo LDB U22,Paulistano U22,21.0,22.0,77.0,82.0,48692636,+12.5,2.000,1.714,1632776198,,61681650,133.5,1.833,1.833,1632648596,,14009259,+3.5,1.909,1.769,1632776198,
4118517,2021-09-27 15:45:00,Minas LDB U22,Cerrado Basquete LDB U22,18.0,14.0,70.0,66.0,48690057,-2.5,1.769,1.909,1632768115,,61681575,150.5,1.833,1.833,1632648467,,14008346,-0.5,1.769,1.909,1632768115,
4118516,2021-09-27 13:30:00,Pinheiros U22,Rio Claro/ABDC LDB U22,32.0,11.0,118.0,69.0,48686839,-39.5,1.833,1.833,1632760214,,61740348,153.5,1.833,1.833,1632760208,,13991660,-11.5,1.833,1.833,1632649317,
4015394,2021-09-04 17:30:00,Minas LDB U22,BRB/Brasilia LDB U22,17.0,13.0,84.0,91.0,47938581,-17.5,1.833,1.833,1630786762,,60648850,147.5,1.833,1.833,1630753353,,13750220,-4.5,1.769,1.909,1630786923,
4015393,2021-09-04 15:15:00,Praia Clube/Gabarito LDB U22,Unifacisa LDB U22,27.0,16.0,93.0,88.0,47925955,-18.5,1.833,1.833,1630753338,,60648841,141.5,1.833,1.833,1630753338,,13746357,-5.5,1.833,1.833,1630758756,
4009041,2021-09-03 19:45:00,Flamengo U22,Minas LDB U22,11.0,15.0,72.0,77.0,47903265,-9.5,1.869,1.800,1630694781,,60587927,142.5,1.833,1.833,1630654617,,13738124,-2.5,1.833,1.833,1630694781,
4009040,2021-09-03 17:30:00,Praia Clube/Gabarito LDB U22,BRB/Brasilia LDB U22,20.0,21.0,95.0,62.0,47905482,-13.5,1.869,1.800,1630699153,,60588698,144.5,1.869,1.800,1630655944,,13738924,-3.5,1.833,1.833,1630699153,
4009039,2021-09-03 15:15:00,Unifacisa LDB U22,Basquete Cearense LDB U22,21.0,12.0,71.0,51.0,47885261,-15.5,1.833,1.833,1630654583,,60587900,142.5,1.833,1.833,1630654583,,13732498,-4.5,1.833,1.833,1630654583,
4009038,2021-09-03 14:00:00,Rio Claro/ABDC LDB U22,Pinheiros U22,16.0,28.0,49.0,103.0,47885279,+26.5,1.833,1.833,1630654613,,60587924,156.5,1.833,1.833,1630654613,,13736621,+7.5,1.869,1.800,1630688017,
4009042,2021-09-03 11:30:00,Mogi Basquete LDB U22,Cerrado Basquete LDB U22,18.0,18.0,71.0,79.0,47887780,+20.5,1.833,1.833,1630661060,,60587880,146.5,1.833,1.833,1630654548,,13732896,+5.5,1.909,1.769,1630661060,
4004960,2021-09-02 14:00:00,Pinheiros U22,Mogi Basquete LDB U22,29.0,18.0,92.0,62.0,47858322,-48.5,1.769,1.909,1630574236,,60548038,157.5,1.833,1.833,1630574236,,13723254,-14.5,1.833,1.833,1630574236,
4004883,2021-09-02 11:30:00,Cerrado Basquete LDB U22,Bauru LDB U22,24.0,10.0,89.0,61.0,47863560,-5.5,1.833,1.833,1630592332,,60546340,150.5,1.833,1.833,1630570597,,13724651,-1.5,1.833,1.833,1630592332,
4000575,2021-09-01 19:45:00,Minas LDB U22,Praia Clube/Gabarito LDB U22,13.0,15.0,85.0,68.0,47845971,-14.5,1.833,1.833,1630535926,,60529929,145.5,1.769,1.909,1630535926,,13719852,-3.5,1.769,1.909,1630535926,
4000545,2021-09-01 17:30:00,Unifacisa LDB U22,Flamengo U22,9.0,20.0,38.0,83.0,47843768,+34.5,1.909,1.769,1630527915,,60504779,145.5,1.833,1.833,1630482331,,13715227,+10.5,1.833,1.833,1630496847,
4000538,2021-09-01 15:15:00,Basquete Cearense LDB U22,BRB/Brasilia LDB U22,20.0,22.0,56.0,64.0,47840849,+24.5,1.909,1.769,1630519917,,60523216,139.5,1.909,1.769,1630519917,,13715252,+7.5,1.833,1.833,1630497089,
4000539,2021-09-01 14:00:00,Bauru LDB U22,Pinheiros U22,23.0,19.0,78.0,114.0,47839162,+45.5,1.833,1.833,1630515446,,60504742,158.5,1.833,1.833,1630482271,,13717284,+13.5,1.833,1.833,1630515446,
4000461,2021-09-01 11:30:00,Mogi Basquete LDB U22,Rio Claro/ABDC LDB U22,21.0,17.0,55.0,79.0,47827994,+7.5,1.909,1.769,1630481878,,60503942,143.5,1.833,1.833,1630480519,,13714802,+2.5,1.833,1.833,1630490607,
3995683,2021-08-31 19:45:00,Praia Clube/Gabarito LDB U22,Flamengo U22,10.0,24.0,42.0,68.0,47806452,+18.5,1.833,1.833,1630419905,,60476663,146.5,1.833,1.833,1630428046,,13706716,+5.5,1.833,1.833,1630419559,
3995439,2021-08-31 17:30:00,BRB/Brasilia LDB U22,Unifacisa LDB U22,18.0,14.0,65.0,59.0,47813333,-8.5,1.909,1.769,1630440577,,60467767,148.5,1.909,1.769,1630406614,,13708964,-1.5,1.714,2.000,1630440577,
3995348,2021-08-31 15:15:00,Minas LDB U22,Basquete Cearense LDB U22,24.0,12.0,111.0,47.0,47811044,-39.5,1.714,2.000,1630433819,,60479268,147.5,1.833,1.833,1630433819,,13708200,-11.5,1.769,1.909,1630433640,
3995263,2021-08-31 14:00:00,Cerrado Basquete LDB U22,Pinheiros U22,10.0,20.0,60.0,90.0,47800728,+36.5,1.833,1.833,1630400953,,60476977,159.5,1.833,1.833,1630429093,,13707593,+10.5,1.833,1.833,1630429093,
3995228,2021-08-31 11:30:00,Rio Claro/ABDC LDB U22,Bauru LDB U22,19.0,13.0,84.0,77.0,47801185,+4.5,1.833,1.833,1630402198,,60472880,141.5,1.869,1.800,1630420111,,13706765,+1.5,1.800,1.869,1630420111,
3988431,2021-08-30 19:45:00,Flamengo U22,BRB/Brasilia LDB U22,18.0,17.0,90.0,50.0,47786917,-20.5,1.800,1.869,1630359899,,60445082,146.5,1.769,1.909,1630358153,,13693448,-5.5,1.769,1.909,1630264338,
3988501,2021-08-30 17:30:00,Basquete Cearense LDB U22,Praia Clube/Gabarito LDB U22,11.0,13.0,57.0,75.0,47785611,+48.5,1.869,1.800,1630354321,,60420198,147.5,1.869,1.800,1630303700,,13701299,+14.5,1.833,1.833,1630354321,
3988430,2021-08-30 15:15:00,Unifacisa LDB U22,Minas LDB U22,13.0,26.0,56.0,93.0,47782654,+13.5,2.000,1.714,1630346102,,60434391,144.5,1.800,1.869,1630336519,,13700241,+3.5,2.000,1.714,1630346102,
3991174,2021-08-30 14:00:00,Bauru LDB U22,Mogi Basquete LDB U22,17.0,15.0,79.0,73.0,47773537,-8.5,1.833,1.833,1630318446,,60437340,143.5,1.909,1.769,1630342471,,13697553,-2.5,1.833,1.833,1630318446,
3991173,2021-08-30 11:30:00,Rio Claro/ABDC LDB U22,Cerrado Basquete LDB U22,12.0,25.0,73.0,80.0,47774693,+6.5,1.833,1.833,1630321829,,60427045,144.5,1.833,1.833,1630318400,,13697724,+1.5,1.909,1.769,1630321829,
3983077,2021-08-28 13:30:00,Franca U22,Pato Basquete LDB U22,18.0,16.0,77.0,58.0,47721587,-44.5,1.833,1.833,1630139125,,60355238,131.5,1.833,1.833,1630139125,,13682219,-12.5,1.769,1.909,1630139125,
3983076,2021-08-28 11:15:00,Sao Paulo LDB U22,Paulistano U22,11.0,9.0,66.0,65.0,47721567,+12.5,1.833,1.833,1630139093,,60355209,131.5,1.833,1.833,1630139093,,13682214,+3.5,1.833,1.833,1630139093,
3983075,2021-08-28 09:00:00,Sao Jose U22,Corinthians U22,16.0,18.0,71.0,78.0,47721538,+9.5,1.833,1.833,1630139027,,60355159,134.5,1.833,1.833,1630139027,,13682208,+2.5,1.833,1.833,1630139027,
3978415,2021-08-27 16:15:00,Coritiba/Thalia LDB U22,Stock Med/Unico LDB U22,13.0,21.0,55.0,74.0,47690147,+9.5,1.833,1.833,1630050278,,60308250,135.5,1.833,1.833,1630050278,,13672240,+2.5,1.833,1.833,1630050278,
3978414,2021-08-27 14:30:00,Sao Paulo LDB U22,Franca U22,12.0,19.0,61.0,63.0,47692331,+4.5,1.833,1.833,1630056438,,60308254,133.5,1.833,1.833,1630050284,,13672566,+1.5,1.800,1.869,1630056438,
3978413,2021-08-27 14:00:00,Caxias do Sul LDB U22,ADRM/Maringa LDB U22,12.0,19.0,76.0,78.0,47690418,+8.5,1.909,1.769,1630050973,,60308268,131.5,1.833,1.833,1630050307,,13672252,+2.5,1.833,1.833,1630050637,
3978412,2021-08-27 12:15:00,Paulistano U22,Corinthians U22,18.0,14.0,73.0,57.0,47700041,-13.5,1.833,1.833,1630077342,,60322516,130.5,1.833,1.833,1630077342,,13674774,-3.5,1.800,1.869,1630077115,
3978411,2021-08-27 10:00:00,Pato Basquete LDB U22,Sao Jose U22,17.0,26.0,65.0,98.0,47697591,+34.5,1.909,1.769,1630068918,,60308257,134.5,1.833,1.833,1630050289,,13672251,+10.5,1.833,1.833,1630050636,
3974606,2021-08-26 16:15:00,ADRM/Maringa LDB U22,Coritiba/Thalia LDB U22,29.0,15.0,75.0,68.0,47663332,+6.5,1.909,1.769,1629972148,,60266976,131.5,1.833,1.833,1629969117,,13663802,+1.5,2.000,1.714,1629973145,
3974601,2021-08-26 14:00:00,Campo Mourao LDB U22,Stock Med/Unico LDB U22,16.0,25.0,64.0,58.0,47662504,+9.5,1.833,1.833,1629969785,,60266699,139.5,1.833,1.833,1629968748,,13663804,+2.5,1.833,1.833,1629973156,
3970324,2021-08-25 16:15:00,Stock Med/Unico LDB U22,ADRM/Maringa LDB U22,24.0,9.0,86.0,45.0,47634985,-6.5,1.833,1.833,1629880884,,60229799,134.5,1.833,1.833,1629880884,,13655690,-1.5,1.769,1.909,1629880884,
3970323,2021-08-25 14:30:00,Corinthians U22,Sao Paulo LDB U22,17.0,20.0,65.0,64.0,47639800,-2.5,1.833,1.833,1629895177,,60229766,135.5,1.833,1.833,1629880828,,13656565,-0.5,1.833,1.833,1629895177,
3970253,2021-08-25 14:00:00,Caxias do Sul LDB U22,Campo Mourao LDB U22,14.0,25.0,79.0,89.0,47636411,+12.5,1.833,1.833,1629884834,,60228958,132.5,1.833,1.833,1629879387,,13655911,+3.5,1.833,1.833,1629884834,
3970252,2021-08-25 12:15:00,Sao Jose U22,Franca U22,14.0,13.0,62.0,67.0,47634407,+13.5,1.833,1.833,1629879466,,60228992,135.5,1.833,1.833,1629879466,,13655639,+3.5,1.869,1.800,1629879466,
3970322,2021-08-25 10:00:00,Paulistano U22,Pato Basquete LDB U22,25.0,10.0,106.0,42.0,47634934,-60.5,1.833,1.833,1629880763,,60229733,129.5,1.833,1.833,1629880763,,13655688,-17.5,1.800,1.869,1629880763,
3964103,2021-08-24 16:45:00,Franca U22,Paulistano U22,12.0,15.0,57.0,66.0,47609727,+14.5,1.833,1.833,1629807620,,60187286,129.5,1.833,1.833,1629796124,,13647497,+3.5,1.909,1.769,1629807620,
3964102,2021-08-24 16:15:00,Campo Mourao LDB U22,Coritiba/Thalia LDB U22,14.0,15.0,86.0,81.0,47603641,+5.5,1.833,1.833,1629791091,,60184561,133.5,1.833,1.833,1629791091,,13646873,+1.5,1.833,1.833,1629797496,
3964101,2021-08-24 14:30:00,Sao Jose U22,Sao Paulo LDB U22,13.0,11.0,68.0,73.0,47607372,+6.5,1.869,1.800,1629800621,,60184581,138.5,1.833,1.833,1629791116,,13647058,+1.5,1.909,1.769,1629800621,
3964100,2021-08-24 14:00:00,Caxias do Sul LDB U22,Stock Med/Unico LDB U22,12.0,15.0,57.0,70.0,47612252,+20.5,1.833,1.833,1629816903,,60184888,132.5,1.833,1.833,1629791730,,13648182,+5.5,1.909,1.769,1629816903,
3964099,2021-08-24 12:15:00,Pato Basquete LDB U22,Corinthians U22,7.0,25.0,45.0,82.0,47603663,+40.5,1.833,1.833,1629791140,,60185101,132.5,1.833,1.833,1629792159,,13646855,+11.5,1.869,1.800,1629797183,
3958822,2021-08-23 16:15:00,Coritiba/Thalia LDB U22,Caxias do Sul LDB U22,18.0,14.0,79.0,39.0,47590004,-6.5,1.769,1.909,1629745932,,60139529,128.5,1.833,1.833,1629680061,,13642479,-1.5,1.714,2.000,1629745932,
3956330,2021-08-23 14:30:00,Sao Paulo LDB U22,Pato Basquete LDB U22,21.0,7.0,91.0,32.0,47588309,-32.5,1.800,1.869,1629739600,,60163092,135.5,1.800,1.869,1629739600,,13635236,-9.5,1.833,1.833,1629655947,
3958821,2021-08-23 14:00:00,ADRM/Maringa LDB U22,Campo Mourao LDB U22,14.0,21.0,68.0,71.0,47587515,-9.5,1.833,1.833,1629736964,,60139527,127.5,1.833,1.833,1629680056,,13641651,-2.5,1.833,1.833,1629736964,
3956329,2021-08-23 12:15:00,Corinthians U22,Franca U22,15.0,25.0,68.0,71.0,47583550,+6.5,1.833,1.833,1629723954,,60155097,132.5,1.833,1.833,1629721282,,13640230,+1.5,1.909,1.769,1629721616,
3956391,2021-08-23 10:00:00,Paulistano U22,Sao Jose U22,17.0,11.0,84.0,39.0,47577054,-19.5,1.869,1.800,1629705138,,60141067,131.5,1.833,1.833,1629685096,,13638710,-5.5,1.833,1.833,1629690114,
3853073,2021-07-31 18:00:00,Basquete Cearense LDB U22,Pinheiros U22,8.0,35.0,46.0,131.0,46951235,+77.5,1.800,1.869,1627764690,,59214578,159.5,1.833,1.833,1627723809,,13447609,+22.5,1.833,1.833,1627764690,
3853018,2021-07-31 15:45:00,Flamengo U22,Mogi Basquete LDB U22,9.0,17.0,62.0,60.0,46936540,-13.5,1.833,1.833,1627724377,,59212568,148.5,1.833,1.833,1627722309,,13442464,-3.5,1.800,1.869,1627725398,
3853017,2021-07-31 13:30:00,Unifacisa LDB U22,Bauru LDB U22,,,81.0,69.0,46946945,+17.5,1.909,1.769,1627748293,,59212476,143.5,1.833,1.833,1627722260,,13446060,+5.5,1.833,1.833,1627748293,
3852976,2021-07-31 11:15:00,Minas LDB U22,Rio Claro/ABDC LDB U22,,,83.0,61.0,46936631,+6.5,1.833,1.833,1627724488,,59211277,141.5,1.833,1.833,1627721134,,13445516,+1.5,1.909,1.769,1627740638,
3852967,2021-07-31 09:00:00,Praia Clube/Gabarito LDB U22,Cerrado Basquete LDB U22,,,73.0,77.0,46936371,-3.5,1.833,1.833,1627724164,,59211023,149.5,1.833,1.833,1627720766,,13442492,-0.5,1.769,1.909,1627725523,
3848572,2021-07-30 18:00:00,Pinheiros U22,Flamengo U22,34.0,21.0,109.0,63.0,46917140,-28.5,2.000,1.714,1627678429,,59163928,154.5,1.833,1.833,1627638163,,13430636,-7.5,1.800,1.869,1627638163,
3848508,2021-07-30 15:45:00,Bauru LDB U22,Minas LDB U22,,,74.0,64.0,46914867,-11.5,1.909,1.769,1627669628,,59162650,145.5,1.833,1.833,1627636081,,13430657,-2.5,1.769,1.909,1627638468,
3848504,2021-07-30 13:30:00,Mogi Basquete LDB U22,Unifacisa LDB U22,,,81.0,76.0,46912950,-15.5,1.769,1.909,1627662172,,59162497,143.5,1.833,1.833,1627635881,,13430516,-4.5,1.833,1.833,1627636906,
3848489,2021-07-30 11:15:00,Cerrado Basquete LDB U22,BRB/Brasilia LDB U22,,,98.0,78.0,46908076,-7.5,1.800,1.869,1627648960,,59162326,150.5,1.833,1.833,1627635639,,13432282,-2.5,1.869,1.800,1627648960,
3848488,2021-07-30 09:00:00,Rio Claro/ABDC LDB U22,Praia Clube/Gabarito LDB U22,,,66.0,50.0,46901884,+9.5,1.833,1.833,1627635620,,59162308,149.5,1.833,1.833,1627635620,,13430537,+2.5,1.833,1.833,1627637012,
3841686,2021-07-29 18:00:00,Unifacisa LDB U22,Pinheiros U22,6.0,20.0,36.0,119.0,46885621,+48.5,1.909,1.769,1627590589,,59094243,154.5,1.833,1.833,1627499983,,13416766,+14.5,1.833,1.833,1627504578,
