team,oponente,data_partida,periodo,tipo,nome,starter,min_sec,fg_made,fg_att,fg_pct,fg3_made,fg3_att,fg3_pct,fg2_made,fg2_att,fg2_pct,ft_made,ft_att,ft_pct,reb_of,reb_def,reb_tot,ast,stl,blk,to,pf,site_tail
Corinthians,ADRM,2024-06-22,Q1,jogador,Kaique,1,399,8,6,66.7,0,1,0.0,4,5,80.0,0,0,0.0,0,1,1,0,0,0,0,0,7
Corinthians,ADRM,2024-06-22,Q1,jogador,Cardoso,1,600,5,3,66.7,0,1,0.0,2,2,100.0,1,1,100.0,1,2,3,0,2,1,1,1,9
Corinthians,ADRM,2024-06-22,Q1,jogador,Bianchi,1,600,1,1,0.0,0,1,0.0,0,0,0.0,1,4,25.0,0,1,1,1,0,0,1,2,-1
Corinthians,ADRM,2024-06-22,Q1,jogador,Jamelão,0,308,3,3,33.3,0,2,0.0,1,1,100.0,1,1,100.0,0,1,1,0,1,0,0,1,2
Corinthians,ADRM,2024-06-22,Q1,jogador,Pietro,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,ADRM,2024-06-22,Q1,jogador,Filipe,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,ADRM,2024-06-22,Q1,jogador,Arthur,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,ADRM,2024-06-22,Q1,jogador,Raymundo,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,ADRM,2024-06-22,Q1,jogador,Zago,0,109,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,ADRM,2024-06-22,Q1,jogador,Jonathan,1,491,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0,1,7,8,2,0,0,1,0,7
Corinthians,ADRM,2024-06-22,Q1,total,Total,0,0,21,17,47.1,0,6,0.0,8,11,72.7,5,10,50.0,2,12,14,4,5,1,4,7,26
Corinthians,ADRM,2024-06-22,Q2,jogador,Tiago,1,268,2,3,33.3,0,0,0.0,1,3,33.3,0,0,0.0,1,1,2,0,1,0,0,1,3
Corinthians,ADRM,2024-06-22,Q2,jogador,Alisson,0,410,6,4,50.0,0,0,0.0,2,4,50.0,2,2,100.0,0,1,1,0,0,0,0,1,5
Corinthians,ADRM,2024-06-22,Q2,jogador,Kaique,1,332,3,2,50.0,1,1,100.0,0,1,0.0,0,1,0.0,0,2,2,2,0,0,1,0,5
Corinthians,ADRM,2024-06-22,Q2,jogador,Cardoso,1,151,2,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,1,1,0,0,1,0,0,4
Corinthians,ADRM,2024-06-22,Q2,jogador,Bianchi,1,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,ADRM,2024-06-22,Q2,jogador,Jamelão,0,404,1,2,0.0,0,1,0.0,0,1,0.0,1,2,50.0,0,0,0,1,0,0,1,1,-1
Corinthians,ADRM,2024-06-22,Q2,jogador,Pietro,0,386,3,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2
Corinthians,ADRM,2024-06-22,Q2,jogador,Filipe,0,190,2,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,1,0,2
Corinthians,ADRM,2024-06-22,Q2,jogador,Arthur,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,ADRM,2024-06-22,Q2,jogador,Raymundo,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,ADRM,2024-06-22,Q2,jogador,Zago,0,410,7,3,100.0,1,1,100.0,2,2,100.0,0,0,0.0,1,1,2,1,1,0,2,0,10
Corinthians,ADRM,2024-06-22,Q2,jogador,Jonathan,1,449,3,3,33.3,0,0,0.0,1,3,33.3,1,1,100.0,2,1,3,2,2,0,0,1,6
Corinthians,ADRM,2024-06-22,Q2,total,Total,0,0,29,20,55.0,3,4,75.0,8,16,50.0,4,6,66.7,4,7,11,6,4,1,5,4,36
Corinthians,ADRM,2024-06-22,Q3,jogador,Tiago,1,190,4,1,100.0,0,0,0.0,1,1,100.0,2,2,100.0,0,0,0,0,1,0,0,1,5
Corinthians,ADRM,2024-06-22,Q3,jogador,Alisson,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,ADRM,2024-06-22,Q3,jogador,Kaique,1,424,4,6,33.3,0,0,0.0,2,6,33.3,0,0,0.0,0,0,0,1,1,0,0,1,2
Corinthians,ADRM,2024-06-22,Q3,jogador,Cardoso,1,425,2,1,0.0,0,0,0.0,0,1,0.0,2,4,50.0,0,2,2,1,1,0,1,2,3
Corinthians,ADRM,2024-06-22,Q3,jogador,Bianchi,1,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,ADRM,2024-06-22,Q3,jogador,Jamelão,0,410,3,4,25.0,1,2,50.0,0,2,0.0,0,0,0.0,1,1,2,2,0,0,0,0,4
Corinthians,ADRM,2024-06-22,Q3,jogador,Pietro,0,176,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,1
Corinthians,ADRM,2024-06-22,Q3,jogador,Filipe,0,175,5,2,100.0,1,1,100.0,1,1,100.0,0,0,0.0,1,0,1,0,0,0,0,0,6
Corinthians,ADRM,2024-06-22,Q3,jogador,Arthur,0,600,3,2,50.0,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0
Corinthians,ADRM,2024-06-22,Q3,jogador,Raymundo,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,ADRM,2024-06-22,Q3,jogador,Zago,0,340,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,0,2
Corinthians,ADRM,2024-06-22,Q3,jogador,Jonathan,1,260,2,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,1,1,0,0,0,0,1,3
Corinthians,ADRM,2024-06-22,Q3,total,Total,0,0,23,17,47.1,3,5,60.0,5,12,41.7,4,6,66.7,2,7,9,5,3,0,3,5,26
Corinthians,ADRM,2024-06-22,Q4,jogador,Tiago,1,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,ADRM,2024-06-22,Q4,jogador,Alisson,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,ADRM,2024-06-22,Q4,jogador,Kaique,1,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,ADRM,2024-06-22,Q4,jogador,Cardoso,1,491,9,5,60.0,1,3,33.3,2,2,100.0,2,2,100.0,0,3,3,0,2,1,0,1,13
Corinthians,ADRM,2024-06-22,Q4,jogador,Bianchi,1,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,ADRM,2024-06-22,Q4,jogador,Jamelão,0,466,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,-1
Corinthians,ADRM,2024-06-22,Q4,jogador,Pietro,0,600,4,5,40.0,0,2,0.0,2,3,66.7,0,0,0.0,1,1,2,1,0,0,1,1,3
Corinthians,ADRM,2024-06-22,Q4,jogador,Filipe,0,600,4,3,66.7,0,1,0.0,2,2,100.0,0,0,0.0,0,2,2,1,1,1,0,0,8
Corinthians,ADRM,2024-06-22,Q4,jogador,Arthur,0,243,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2
Corinthians,ADRM,2024-06-22,Q4,jogador,Raymundo,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,ADRM,2024-06-22,Q4,jogador,Zago,0,502,2,2,50.0,0,1,0.0,1,1,100.0,0,0,0.0,0,4,4,0,0,0,1,0,5
Corinthians,ADRM,2024-06-22,Q4,jogador,Jonathan,1,98,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0
Corinthians,ADRM,2024-06-22,Q4,total,Total,0,0,19,19,42.1,1,11,9.1,7,8,87.5,2,2,100.0,1,11,12,3,4,2,2,2,26
ADRM,Corinthians,2024-06-22,Final,jogador,João Pedro,1,1835,19,17,35.3,3,10,30.0,3,7,42.9,4,4,100.0,0,0,0,0,3,0,1,3,7
ADRM,Corinthians,2024-06-22,Final,jogador,Pedro,1,1108,2,6,16.7,0,3,0.0,1,3,33.3,0,2,0.0,1,6,7,1,2,0,2,4,3
ADRM,Corinthians,2024-06-22,Final,jogador,Vernil,1,1126,0,4,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,5,0,-4
ADRM,Corinthians,2024-06-22,Final,jogador,Michel,0,1429,10,12,41.7,0,0,0.0,5,12,41.7,0,4,0.0,4,4,8,0,1,0,4,2,7
ADRM,Corinthians,2024-06-22,Final,jogador,Josué,0,790,5,2,100.0,1,1,100.0,1,1,100.0,0,1,0.0,0,2,2,0,1,0,1,1,6
ADRM,Corinthians,2024-06-22,Final,jogador,Chiaretto,0,1491,13,14,42.9,1,5,20.0,5,9,55.6,0,1,0.0,3,2,5,1,1,0,1,1,9
ADRM,Corinthians,2024-06-22,Final,jogador,Vitor,1,1473,6,7,28.6,0,0,0.0,2,7,28.6,2,4,50.0,0,4,4,0,1,0,3,2,2
ADRM,Corinthians,2024-06-22,Final,jogador,Kaio Moreira,0,565,0,6,0.0,0,3,0.0,0,3,0.0,0,0,0.0,0,1,1,0,0,0,1,0,-8
ADRM,Corinthians,2024-06-22,Final,jogador,Rommel,0,365,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
ADRM,Corinthians,2024-06-22,Final,jogador,Gabriel Silva,1,1487,9,6,66.7,0,0,0.0,4,6,66.7,1,1,100.0,1,6,7,4,1,0,1,1,15
ADRM,Corinthians,2024-06-22,Final,jogador,Caio Domingos,0,331,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,2
ADRM,Corinthians,2024-06-22,Final,total,Total,0,0,64,75,34.7,5,25,20.0,21,50,42.0,7,17,41.2,13,31,44,7,10,0,19,14,45
ADRM,Corinthians,2024-06-22,Q1,jogador,João Pedro,1,600,5,8,25.0,1,4,25.0,1,4,25.0,0,0,0.0,0,0,0,0,1,0,1,0,-2
ADRM,Corinthians,2024-06-22,Q1,jogador,Pedro,1,438,0,3,0.0,0,2,0.0,0,1,0.0,0,0,0.0,0,4,4,1,0,0,0,2,2
ADRM,Corinthians,2024-06-22,Q1,jogador,Vernil,1,600,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,-3
ADRM,Corinthians,2024-06-22,Q1,jogador,Michel,0,162,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,2,0,-1
ADRM,Corinthians,2024-06-22,Q1,jogador,Josué,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
ADRM,Corinthians,2024-06-22,Q1,jogador,Chiaretto,0,162,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-1
ADRM,Corinthians,2024-06-22,Q1,jogador,Vitor,1,600,2,1,0.0,0,0,0.0,0,1,0.0,2,4,50.0,0,1,1,0,1,0,1,2,0
ADRM,Corinthians,2024-06-22,Q1,jogador,Kaio Moreira,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
ADRM,Corinthians,2024-06-22,Q1,jogador,Rommel,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
ADRM,Corinthians,2024-06-22,Q1,jogador,Gabriel Silva,1,438,2,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,2,2,0,0,0,1,0,4
ADRM,Corinthians,2024-06-22,Q1,jogador,Caio Domingos,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
ADRM,Corinthians,2024-06-22,Q1,total,Total,0,0,9,16,18.8,1,8,12.5,2,8,25.0,2,4,50.0,0,9,9,1,2,0,7,4,-1
ADRM,Corinthians,2024-06-22,Q2,jogador,João Pedro,1,529,6,3,33.3,0,2,0.0,1,1,100.0,4,4,100.0,0,0,0,0,1,0,0,3,4
ADRM,Corinthians,2024-06-22,Q2,jogador,Pedro,1,410,2,2,50.0,0,0,0.0,1,2,50.0,0,2,0.0,1,1,2,0,1,0,2,2,0
ADRM,Corinthians,2024-06-22,Q2,jogador,Vernil,1,151,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
ADRM,Corinthians,2024-06-22,Q2,jogador,Michel,0,327,4,2,100.0,0,0,0.0,2,2,100.0,0,0,0.0,0,0,0,0,0,0,1,0,4
ADRM,Corinthians,2024-06-22,Q2,jogador,Josué,0,190,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1
ADRM,Corinthians,2024-06-22,Q2,jogador,Chiaretto,0,600,5,6,33.3,1,3,33.3,1,3,33.3,0,0,0.0,0,0,0,0,1,0,1,0,2
ADRM,Corinthians,2024-06-22,Q2,jogador,Vitor,1,273,0,3,0.0,0,0,0.0,0,3,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-2
ADRM,Corinthians,2024-06-22,Q2,jogador,Kaio Moreira,0,71,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0
ADRM,Corinthians,2024-06-22,Q2,jogador,Rommel,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
ADRM,Corinthians,2024-06-22,Q2,jogador,Gabriel Silva,1,449,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,-1
ADRM,Corinthians,2024-06-22,Q2,jogador,Caio Domingos,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
ADRM,Corinthians,2024-06-22,Q2,total,Total,0,0,17,16,37.5,1,5,20.0,5,11,45.5,4,6,66.7,1,5,6,1,3,0,5,5,8
ADRM,Corinthians,2024-06-22,Q3,jogador,João Pedro,1,600,5,5,40.0,1,3,33.3,1,2,50.0,0,0,0.0,0,0,0,0,1,0,0,0,2
ADRM,Corinthians,2024-06-22,Q3,jogador,Pedro,1,260,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1
ADRM,Corinthians,2024-06-22,Q3,jogador,Vernil,1,106,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0
ADRM,Corinthians,2024-06-22,Q3,jogador,Michel,0,340,2,2,50.0,0,0,0.0,1,2,50.0,0,2,0.0,0,2,2,0,0,0,1,1,1
ADRM,Corinthians,2024-06-22,Q3,jogador,Josué,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
ADRM,Corinthians,2024-06-22,Q3,jogador,Chiaretto,0,494,4,5,40.0,0,1,0.0,2,4,50.0,0,1,0.0,3,0,3,1,0,0,0,1,4
ADRM,Corinthians,2024-06-22,Q3,jogador,Vitor,1,600,4,3,66.7,0,0,0.0,2,3,66.7,0,0,0.0,0,2,2,0,0,0,2,0,4
ADRM,Corinthians,2024-06-22,Q3,jogador,Kaio Moreira,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
ADRM,Corinthians,2024-06-22,Q3,jogador,Rommel,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
ADRM,Corinthians,2024-06-22,Q3,jogador,Gabriel Silva,1,600,7,5,60.0,0,0,0.0,3,5,60.0,1,1,100.0,1,3,4,3,1,0,0,1,12
ADRM,Corinthians,2024-06-22,Q3,jogador,Caio Domingos,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
ADRM,Corinthians,2024-06-22,Q3,total,Total,0,0,22,21,47.6,1,5,20.0,9,16,56.3,1,4,25.0,4,8,12,4,3,0,5,3,24
ADRM,Corinthians,2024-06-22,Q4,jogador,João Pedro,1,106,3,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,3
ADRM,Corinthians,2024-06-22,Q4,jogador,Pedro,1,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
ADRM,Corinthians,2024-06-22,Q4,jogador,Vernil,1,269,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,1,0,-1
ADRM,Corinthians,2024-06-22,Q4,jogador,Michel,0,600,4,7,28.6,0,0,0.0,2,7,28.6,0,2,0.0,4,1,5,0,1,0,0,1,3
ADRM,Corinthians,2024-06-22,Q4,jogador,Josué,0,600,5,2,100.0,1,1,100.0,1,1,100.0,0,1,0.0,0,1,1,0,1,0,1,1,5
ADRM,Corinthians,2024-06-22,Q4,jogador,Chiaretto,0,235,4,3,66.7,0,1,0.0,2,2,100.0,0,0,0.0,0,1,1,0,0,0,0,0,4
ADRM,Corinthians,2024-06-22,Q4,jogador,Vitor,1,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
ADRM,Corinthians,2024-06-22,Q4,jogador,Kaio Moreira,0,494,0,6,0.0,0,3,0.0,0,3,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-8
ADRM,Corinthians,2024-06-22,Q4,jogador,Rommel,0,365,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
ADRM,Corinthians,2024-06-22,Q4,jogador,Gabriel Silva,1,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
ADRM,Corinthians,2024-06-22,Q4,jogador,Caio Domingos,0,331,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,2
ADRM,Corinthians,2024-06-22,Q4,total,Total,0,0,16,22,31.8,2,7,28.6,5,15,33.3,0,3,0.0,4,7,11,1,2,0,2,2,8
Vasco/Tijuca,SESI Franca,2024-06-22,Final,jogador,Davi Santos,1,1287,9,6,66.7,0,1,0.0,4,5,80.0,1,2,50.0,2,4,6,2,1,0,1,2,15
Vasco/Tijuca,SESI Franca,2024-06-22,Final,jogador,Lucas,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Final,jogador,Giovane,0,252,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Final,jogador,Euler,1,2073,14,5,40.0,0,0,0.0,2,5,40.0,10,11,90.9,0,4,4,10,9,0,1,10,29
Vasco/Tijuca,SESI Franca,2024-06-22,Final,jogador,G. Xisto,0,442,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Final,jogador,Marcos,0,870,7,4,75.0,0,0,0.0,3,4,75.0,1,3,33.3,0,2,2,0,0,0,2,2,5
Vasco/Tijuca,SESI Franca,2024-06-22,Final,jogador,Juan,1,1958,13,8,50.0,2,3,66.7,2,5,40.0,3,4,75.0,0,2,2,2,1,0,3,2,11
Vasco/Tijuca,SESI Franca,2024-06-22,Final,jogador,Paulo V.,1,344,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0,1,1,2,0,0,0,1,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Final,jogador,Brasil,1,1652,2,9,11.1,0,6,0.0,1,3,33.3,0,0,0.0,1,0,1,1,1,0,3,0,-4
Vasco/Tijuca,SESI Franca,2024-06-22,Final,jogador,Victor Hugo,0,1700,19,14,42.9,4,9,44.4,2,5,40.0,3,5,60.0,2,2,4,0,2,0,4,2,13
Vasco/Tijuca,SESI Franca,2024-06-22,Final,jogador,Samuel,0,1422,6,8,37.5,0,2,0.0,3,6,50.0,0,0,0.0,1,3,4,0,0,0,2,0,5
Vasco/Tijuca,SESI Franca,2024-06-22,Final,jogador,Breninho,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Final,total,Total,0,0,70,59,39.0,6,23,26.1,17,36,47.2,18,25,72.0,7,22,29,17,14,0,18,18,77
Vasco/Tijuca,SESI Franca,2024-06-22,Q1,jogador,Davi Santos,1,344,4,3,66.7,0,1,0.0,2,2,100.0,0,0,0.0,1,1,2,0,0,0,1,0,5
Vasco/Tijuca,SESI Franca,2024-06-22,Q1,jogador,Lucas,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Q1,jogador,Giovane,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Q1,jogador,Euler,1,600,1,2,0.0,0,0,0.0,0,2,0.0,1,2,50.0,0,2,2,4,1,0,0,2,3
Vasco/Tijuca,SESI Franca,2024-06-22,Q1,jogador,G. Xisto,0,91,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Q1,jogador,Marcos,0,256,3,1,100.0,0,0,0.0,1,1,100.0,1,3,33.3,0,0,0,0,0,0,1,2,1
Vasco/Tijuca,SESI Franca,2024-06-22,Q1,jogador,Juan,1,509,0,4,0.0,0,1,0.0,0,3,0.0,0,0,0.0,0,1,1,0,1,0,1,0,-2
Vasco/Tijuca,SESI Franca,2024-06-22,Q1,jogador,Paulo V.,1,344,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0,1,1,2,0,0,0,1,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Q1,jogador,Brasil,1,344,0,2,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,-2
Vasco/Tijuca,SESI Franca,2024-06-22,Q1,jogador,Victor Hugo,0,256,3,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,4
Vasco/Tijuca,SESI Franca,2024-06-22,Q1,jogador,Samuel,0,256,2,2,50.0,0,1,0.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,1,0,1
Vasco/Tijuca,SESI Franca,2024-06-22,Q1,jogador,Breninho,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Q1,total,Total,0,0,13,17,29.4,1,5,20.0,4,12,33.3,2,5,40.0,2,6,8,4,2,0,6,4,10
Vasco/Tijuca,SESI Franca,2024-06-22,Q2,jogador,Davi Santos,1,394,3,1,100.0,0,0,0.0,1,1,100.0,1,2,50.0,0,1,1,0,0,0,0,1,3
Vasco/Tijuca,SESI Franca,2024-06-22,Q2,jogador,Lucas,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Q2,jogador,Giovane,0,252,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Q2,jogador,Euler,1,273,3,1,100.0,0,0,0.0,1,1,100.0,1,1,100.0,0,1,1,2,2,0,0,2,8
Vasco/Tijuca,SESI Franca,2024-06-22,Q2,jogador,G. Xisto,0,136,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,1
Vasco/Tijuca,SESI Franca,2024-06-22,Q2,jogador,Marcos,0,52,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Q2,jogador,Juan,1,464,5,2,100.0,1,1,100.0,1,1,100.0,0,0,0.0,0,1,1,1,0,0,0,0,7
Vasco/Tijuca,SESI Franca,2024-06-22,Q2,jogador,Paulo V.,1,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Q2,jogador,Brasil,1,529,2,4,25.0,0,3,0.0,1,1,100.0,0,0,0.0,1,0,1,0,0,0,1,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Q2,jogador,Victor Hugo,0,543,5,6,33.3,1,3,33.3,1,3,33.3,0,0,0.0,1,0,1,0,1,0,0,1,1
Vasco/Tijuca,SESI Franca,2024-06-22,Q2,jogador,Samuel,0,357,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Q2,jogador,Breninho,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Q2,total,Total,0,0,18,18,38.9,2,8,25.0,5,10,50.0,2,3,66.7,3,5,8,5,3,0,3,4,20
Vasco/Tijuca,SESI Franca,2024-06-22,Q3,jogador,Davi Santos,1,258,2,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,1,1,2,0,1,0,0,0,5
Vasco/Tijuca,SESI Franca,2024-06-22,Q3,jogador,Lucas,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Q3,jogador,Giovane,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Q3,jogador,Euler,1,600,8,1,100.0,0,0,0.0,1,1,100.0,6,6,100.0,0,0,0,1,4,0,1,4,12
Vasco/Tijuca,SESI Franca,2024-06-22,Q3,jogador,G. Xisto,0,100,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-1
Vasco/Tijuca,SESI Franca,2024-06-22,Q3,jogador,Marcos,0,100,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Q3,jogador,Juan,1,500,8,2,100.0,1,1,100.0,1,1,100.0,3,4,75.0,0,0,0,1,0,0,0,2,7
Vasco/Tijuca,SESI Franca,2024-06-22,Q3,jogador,Paulo V.,1,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Q3,jogador,Brasil,1,429,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,0,0
Vasco/Tijuca,SESI Franca,2024-06-22,Q3,jogador,Victor Hugo,0,513,2,3,33.3,0,2,0.0,1,1,100.0,0,0,0.0,0,1,1,0,1,0,3,0,2
Vasco/Tijuca,SESI Franca,2024-06-22,Q3,jogador,Samuel,0,500,2,3,33.3,0,1,0.0,1,2,50.0,0,0,0.0,0,1,1,0,0,0,0,0,1
